 Welcome to HYDRUS                                                       
 
 Program HYDRUS2
 Date:  22. 7.2019    Time:  20:28:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mg   
 

 Boundary length [L] associated with different types of boundary conditions

 Constant head or flux boundary:   0.7350000E+02
 Free or deep drainage boundary:   0.7350000E+02


 Time:            2.0000

    i      n      x        z    Code       Q            v           h        th      Temp  Conc(1-NS)   Qc(1-NS)
                 [L]      [L]            [V/T]        [L/T]        [L]      [-]       [C]    [M/L3]    [VM/T.L3]

  135  10137     27.0      0.0   -6 -0.28800E+00  0.38400E+00       5.21  0.430     20.00  0.1949E+02 -0.5009E+01
  136  10138     27.8      0.0   -6 -0.28800E+00  0.38400E+00       5.21  0.430     20.00  0.1949E+02 -0.5009E+01
  137  10139     28.5      0.0   -6 -0.28800E+00  0.38400E+00       5.20  0.430     20.00  0.1949E+02 -0.5009E+01
  138  10140     29.2      0.0   -6 -0.28800E+00  0.38400E+00       5.19  0.430     20.00  0.1949E+02 -0.5009E+01
  139  10141     30.0      0.0   -6 -0.28800E+00  0.38400E+00       5.19  0.430     20.00  0.1950E+02 -0.5009E+01
  140  10142     30.8      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1950E+02 -0.5009E+01
  141  10143     31.5      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1950E+02 -0.5010E+01
  142  10144     32.2      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1950E+02 -0.5010E+01
  143  10145     33.0      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1950E+02 -0.5010E+01
  144  10146     33.8      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1950E+02 -0.5010E+01
  145  10147     34.5      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1950E+02 -0.5010E+01
  146  10148     35.2      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1950E+02 -0.5010E+01
  147  10149     36.0      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1950E+02 -0.5010E+01
  148  10150     36.8      0.0   -6 -0.28800E+00  0.38400E+00       5.16  0.430     20.00  0.1950E+02 -0.5010E+01
  149  10151     37.5      0.0   -6 -0.28800E+00  0.38400E+00       5.16  0.430     20.00  0.1950E+02 -0.5009E+01
  150  10152     38.2      0.0   -6 -0.28800E+00  0.38400E+00       5.16  0.430     20.00  0.1950E+02 -0.5009E+01
  151  10153     39.0      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1949E+02 -0.5009E+01
  152  10154     39.8      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1949E+02 -0.5009E+01
  153  10155     40.5      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1949E+02 -0.5009E+01
  154  10156     41.2      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1949E+02 -0.5009E+01
  155  10157     42.0      0.0   -6 -0.28800E+00  0.38400E+00       5.17  0.430     20.00  0.1949E+02 -0.5009E+01
  156  10158     42.8      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1949E+02 -0.5008E+01
  157  10159     43.5      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1949E+02 -0.5008E+01
  158  10160     44.2      0.0   -6 -0.28800E+00  0.38400E+00       5.18  0.430     20.00  0.1949E+02 -0.5008E+01
  159  10161     45.0      0.0   -6 -0.28800E+00  0.38400E+00       5.19  0.430     20.00  0.1949E+02 -0.5007E+01
  160  10162     45.8      0.0   -6 -0.28800E+00  0.38400E+00       5.19  0.430     20.00  0.1949E+02 -0.5007E+01
  161  10163     46.5      0.0   -6 -0.28800E+00  0.38400E+00       5.20  0.430     20.00  0.1948E+02 -0.5007E+01
  162  10164     47.2      0.0   -6 -0.28800E+00  0.38400E+00       5.21  0.430     20.00  0.1948E+02 -0.5006E+01
  163  10165     48.0      0.0   -6 -0.28800E+00  0.38400E+00       5.21  0.430     20.00  0.1948E+02 -0.5006E+01
  164  10166     48.8      0.0   -6 -0.28800E+00  0.38400E+00       5.22  0.430     20.00  0.1948E+02 -0.5006E+01
  165  10167     49.5      0.0   -6 -0.28800E+00  0.38400E+00       5.23  0.430     20.00  0.1948E+02 -0.5005E+01
  166  10168     50.2      0.0   -6 -0.28800E+00  0.38400E+00       5.24  0.430     20.00  0.1948E+02 -0.5005E+01
  167  10169     51.0      0.0   -6 -0.28800E+00  0.38400E+00       5.25  0.430     20.00  0.1947E+02 -0.5004E+01
  168  10170     51.8      0.0   -6 -0.28800E+00  0.38400E+00       5.26  0.430     20.00  0.1947E+02 -0.5003E+01
  169  10171     52.5      0.0   -6 -0.28800E+00  0.38400E+00       5.27  0.430     20.00  0.1947E+02 -0.5003E+01
  170  10172     53.2      0.0   -6 -0.28800E+00  0.38400E+00       5.28  0.430     20.00  0.1947E+02 -0.5002E+01
  171  10173     54.0      0.0   -6 -0.28800E+00  0.38400E+00       5.29  0.430     20.00  0.1946E+02 -0.5002E+01
  172  10174     54.8      0.0   -6 -0.28800E+00  0.38400E+00       5.30  0.430     20.00  0.1946E+02 -0.5001E+01
  173  10175     55.5      0.0   -6 -0.28800E+00  0.38400E+00       5.32  0.430     20.00  0.1946E+02 -0.5000E+01
  174  10176     56.2      0.0   -6 -0.28800E+00  0.38400E+00       5.33  0.430     20.00  0.1946E+02 -0.4999E+01
  175  10177     57.0      0.0   -6 -0.28800E+00  0.38400E+00       5.35  0.430     20.00  0.1945E+02 -0.4999E+01
  176  10178     57.8      0.0   -6 -0.28800E+00  0.38400E+00       5.36  0.430     20.00  0.1945E+02 -0.4998E+01
  177  10179     58.5      0.0   -6 -0.28800E+00  0.38400E+00       5.38  0.430     20.00  0.1945E+02 -0.4997E+01
  178  10180     59.2      0.0   -6 -0.28800E+00  0.38400E+00       5.40  0.430     20.00  0.1944E+02 -0.4996E+01
  179  10181     60.0      0.0   -6 -0.28800E+00  0.38400E+00       5.42  0.430     20.00  0.1944E+02 -0.4995E+01
  180  10182     60.8      0.0   -6 -0.28800E+00  0.38400E+00       5.44  0.430     20.00  0.1944E+02 -0.4994E+01
  181  10183     61.5      0.0   -6 -0.28800E+00  0.38400E+00       5.46  0.430     20.00  0.1943E+02 -0.4993E+01
  182  10184     62.2      0.0   -6 -0.28800E+00  0.38400E+00       5.49  0.430     20.00  0.1943E+02 -0.4992E+01
  183  10185     63.0      0.0   -6 -0.28800E+00  0.38400E+00       5.51  0.430     20.00  0.1942E+02 -0.4991E+01
  184  10186     63.8      0.0   -6 -0.28800E+00  0.38400E+00       5.54  0.430     20.00  0.1942E+02 -0.4990E+01
  185  10187     64.5      0.0   -6 -0.28800E+00  0.38400E+00       5.57  0.430     20.00  0.1941E+02 -0.4989E+01
  186  10188     65.2      0.0   -6 -0.28800E+00  0.38400E+00       5.61  0.430     20.00  0.1941E+02 -0.4987E+01
  187  10189     66.0      0.0   -6 -0.28800E+00  0.38400E+00       5.64  0.430     20.00  0.1940E+02 -0.4986E+01
  188  10190     66.8      0.0   -6 -0.28800E+00  0.38400E+00       5.68  0.430     20.00  0.1940E+02 -0.4985E+01
  189  10191     67.5      0.0   -6 -0.28800E+00  0.38400E+00       5.73  0.430     20.00  0.1939E+02 -0.4983E+01
  190  10192     68.2      0.0   -6 -0.28800E+00  0.38400E+00       5.77  0.430     20.00  0.1939E+02 -0.4982E+01
  191  10193     69.0      0.0   -6 -0.28800E+00  0.38400E+00       5.83  0.430     20.00  0.1938E+02 -0.4980E+01
  192  10194     69.8      0.0   -6 -0.28800E+00  0.38400E+00       5.89  0.430     20.00  0.1938E+02 -0.4979E+01
  193  10195     70.5      0.0   -6 -0.28800E+00  0.38400E+00       5.97  0.430     20.00  0.1937E+02 -0.4977E+01
  194  10196     71.2      0.0   -6 -0.28800E+00  0.38400E+00       6.05  0.430     20.00  0.1936E+02 -0.4975E+01
  195  10197     72.0      0.0   -6 -0.28800E+00  0.38400E+00       6.16  0.430     20.00  0.1936E+02 -0.4974E+01
  196  10198     72.8      0.0   -6 -0.28800E+00  0.38400E+00       6.31  0.430     20.00  0.1935E+02 -0.4972E+01
  197  10199     73.5      0.0   -6 -0.28800E+00  0.38400E+00       6.52  0.430     20.00  0.1934E+02 -0.4969E+01
  198  10200     74.2      0.0   -6 -0.14400E+00  0.38400E+00       6.95  0.430     20.00  0.1933E+02 -0.2483E+01


 Time:            4.0000

    i      n      x        z    Code       Q            v           h        th      Temp  Conc(1-NS)   Qc(1-NS)
                 [L]      [L]            [V/T]        [L/T]        [L]      [-]       [C]    [M/L3]    [VM/T.L3]

    1      2      0.8     50.0    1  0.38464E+00 -0.10257E+01       4.50  0.430     20.00  0.4403E+04  0.9616E+04
    2      3      1.5     50.0    1  0.29590E+00 -0.39453E+00       4.50  0.430     20.00  0.4361E+04  0.7397E+04
    3      4      2.2     50.0    1  0.28861E+00 -0.38481E+00       4.50  0.430     20.00  0.4359E+04  0.7215E+04
    4      5      3.0     50.0    1  0.28575E+00 -0.38100E+00       4.50  0.430     20.00  0.4361E+04  0.7144E+04
